Date,URL,Title,Article
2021-07-02,https://elmundoboston.com/sonia-chang-diaz-de-origen-costarricense-lanza-su-candidatura-para-gobernadora/,Sonia Chang-Díaz de origen costarricense lanza su candidatura para gobernadora,"En el 2008 se convirtió en la primera latina electa para el Senado del estado y ahora después de 13 años en la política asume el reto de llegar a la Gobernación. Cuando el actual gobernador republicano Charlie Baker aún no ha decidido si se postulara para un tercer mandato, la senadora estatal demócrata, Sonia Chang-Díaz, lanzó para sorpresa de muchos su candidatura para la gobernación de Massachusetts el próximo año, lo que la convertiría de resultar victoriosa en la primera mujer latina gobernadora del estado. Chang-Díaz, de 43 años, fue la primera latina electa para el Senado estatal en el 2008, y actualmente cumple su séptimo período en la Cámara. “He pasado mi vida escuchando a gente poderosa que me dice que baje la velocidad. Los votantes no me enviaron al Senado estatal para esperar. Cada día se hace más difícil para las familias trabajadoras vivir aquí. Los costos de la atención médica y la vivienda aumentan, los niños negros enfrentan enormes brechas de oportunidades. Si no actuamos ahora, estaremos teniendo la misma conversación sobre los mismos problemas en otros 10 años”, comentó Chang-Díaz a través de un video en Twitter. La senadora estatal anunció su candidatura que se suma a los que ya lo habían dado a conocer, su excolega Ben Downing, y la profesora de Harvard y escritora, Danielle Allen. Chang-Díaz, de origen costarricense, lanzó un video en el que expresa sus deseos de poner fin a los retrasos en Beacon Hill y dar su abierto apoyo a las familias trabajadoras. En su séptimo mandato en la Cámara, Chang-Diaz ha criticado al gobernador Charlie Baker por no asegurarse de que la vacuna contra el COVID llegue a las personas de color de manera equitativa. El segundo distrito de Suffolk que representa es mayoritario-minoritario e incluye los barrios del centro de la ciudad de Boston como Roxbury, South End, Hyde Park, Dorchester, Mattapan, Roslindale, South Boston, Fenway, Back Bay y Jamaica Plain. Es la presidenta del Comité Conjunto sobre Equidad Racial, Derechos Civiles e Inclusión, presidenta del Comité Conjunto sobre Política Cannábica y vicepresidenta del Comité Conjunto sobre Seguridad Pública y Seguridad Nacional. Es miembro del Caucus Legislativo Negro y Latino de Massachusetts. Chang-Diaz nació el 31 de marzo de 1978 en Boston, Massachusetts. Tiene herencia tanto costarricense como china a través de su padre Franklin Chang Díaz, físico costarricense y ex astronauta de la NASA. Sonia Chang-Díaz nació poco después de que su padre obtuviera su título de Doctor en Ciencias del MIT. Chang-Díaz creció en Newton, Massachusetts, donde su madre era trabajadora social, sus padres eran voluntarios activos en la comunidad. Antes de postularse para el senado, Chang-Díaz fue maestra en el sistema escolar de Lynn, maestra en el sistema de Escuelas Públicas de Boston y directora de alcance del Centro de Políticas y Presupuesto de Massachusetts. Ahora muchos se preguntan, luego de conocerse su postulación, ¿será Chang-Díaz la primera mujer latina gobernadora del estado?"
2021-07-02,https://elmundoboston.com/vacunar-a-todos-con-el-vaxbus/,Vacunar a todos con el VaxBus,"Massachusetts se ha lanzado a la tarea de no dejar sin vacunar a ninguno de sus residentes contra el COVID-19. Considerado como el líder nacional en tasas de vacunación, con más del 81 por ciento de los adultos que han recibido al menos una dosis y más de 4,1 millones de residentes completamente vacunados, el gobernador Charlie Baker puso sobre ruedas al VaxBus para darle a la población oportunidades adicionales de vacunación. El Vax Bus es una unidad móvil de vacunación rodante que aumentará el acceso a las vacunas en todo el estado recorriendo en una primera etapa, entre el 26 de junio y el 15 de julio, 23 ciudades y pueblos de Massachusetts. Yankee Line, un socio en el esfuerzo de vacunación del Commonwealth, está a cargo de las clínicas móviles. Los 23 municipios incluyen aquellos que forman parte de la Iniciativa de Equidad de Vacunas y aquellos con tasas de vacunación inferiores al promedio. Los municipios eligieron las ubicaciones de las clínicas en lugares centrales y de fácil acceso para llegar a las personas que pueden tener problemas para vacunarse en un entorno tradicional. Aumentar la conciencia Los municipios son un socio clave en el VaxBus Tour y ayudarán con la divulgación y la coordinación con organizaciones comunitarias locales y grupos industriales para aumentar la conciencia sobre las clínicas. Son dos autobuses que pasarán de uno a dos días en cada municipio y tendrán de una a tres clínicas por día. Los autobuses también mostrarán información sobre la campaña de concientización pública “Confíe en los hechos, consiga el Vax” y el Sorteo VaxMillions. Del 26 de junio al 15 de julio, el VaxBus hará paradas en ubicaciones en Amherst, Attleboro, Boston, Brockton, Chicopee, Dartmouth, Fall River, Fitchburg, Holyoke, Lawrence, Lowell, Lynn, Malden, Middleborough, New Bedford, Pittsfield, Provincetown, Revere, Springfield, Taunton, West Springfield, Westfield y Worcester. Sorteo para ver a Enrique Iglesias y Ricky Martin Todos los residentes elegibles que estén vacunados en el VaxBus Tour también participarán en un Sorteo de boletos seleccionados para el concierto en TD Garden de Enrique Iglesias y Ricky Martin. Una segunda ronda de vacunaciones a bordo del VaxBus se llevará a cabo del 17 de julio al 5 de agosto en los mismos lugares. El horario completo de VaxBus se puede encontrar visitando mass.gov/VaxBus. Se agregarán paradas adicionales de forma continua."
2021-07-02,https://elmundoboston.com/5-ciudades-donde-ver-fuegos-artificiales-el-4-de-julio/,5 ciudades donde ver fuegos artificiales el 4 de julio,"Foto: Boston Park Plaza El año pasado los residentes de Massachusetts se quedaron sin disfrutar de los espectáculos de fuegos artificiales para celebrar el aniversario de la Independencia de los Estados Unidos, sin embargo, en este 4 de julio algunas ciudades volverán a iluminar el cielo con juegos pirotécnicos. A continuación te presentamos 5 lugares donde podrás celebrar mientras disfrutas del espectáculo: Boston Este año el show se traslada al Boston Common, a diferencia de la tradicional fiesta que por años se ha organizado en la Esplanada. Lugar: Boston Common Hora 10:30 p.m. Barnstable Uno de los espectáculos más populares del estado es el de Falmouth, pero como los organizadores lo cancelaron por tener poco tiempo para coordinarlo, este año los residentes de Cape Cod, al igual que los turistas, tendrán que ir hasta Barnstable para ver los juegos pirotécnicos. Lugar: Lewis Bay Hora: 9:00 p.m. Quincy Los que viven al sur de Boston tendrán la oportunidad de acercarse hasta Quincy para celebrar la independencia. Lugar: Town River Bay Hora: 9:15 p.m. Springfield En el oeste del Massachusetts el show será en la ciudad de Springfield, donde residen una enorme cantidad de latinos. Lugar: Memorial Bridge Hora: 9:30 p.m. Waltham En este pequeño pueblo donde viven miles de hispanos, mayormente guatemaltecos, regresa la fiesta. Lugar: Leary Field, 19 Athletic Field Road Hora: 9:00 p.m."
2021-07-01,https://elmundoboston.com/4-1-millones-de-vacunados/,4.1 millones de vacunados,"Las autoridades de salud revelaron que se habían superado los 4.1 millones de personas inmunizadas totalmente contra el COVID-19. “Esto es gracias al arduo trabajo de los trabajadores de la salud y de los voluntarios de la clínica de vacunas, y a la gente de Massachusetts por vacunarse”, dijo el gobernador Baker en un mensaje por Twitter. “Nuestro objetivo sigue siendo conseguir que todos los que quieran una vacuna la consigan”, apuntó Baker mientras se redoblan esfuerzos para inmunizar a todos los residentes del estado. Massachusetts sigue sumando el número de vacunados, pero a nivel de todo los Estados Unidos la meta nacional de inmunizar parcialmente al 70% de los adultos para el 4 de julio, el Día de la Independencia, parece inalcanzable. Es posible que se logre a fines de julio, pero las autoridades señalan que han superado las expectativas de que el país vuelva a la normalidad. Mientras tanto, ya han cerrado sus puertas los centros de vacunación masiva en Massachusetts debido a que ya cumplieron las metas que se habían trazado las autoridades de salud."
2021-07-01,https://elmundoboston.com/mbta-vuelve-servicio-de-fin-de-semana-desde-el-3-de-julio/,MBTA: Vuelve servicio de fin de semana desde el 3 de julio,"Para aquellos que toman los trenes de cercanías hacia y desde Boston, hay buenas noticias provenientes de la MBTA. Servicio ampliado para brindar más opciones a los trabajadores esenciales que tienen nuevos horarios. El servicio de fin de semana se reanudará en todas las líneas de trenes de cercanías a partir del sábado 3 de julio. El servicio de trenes los sábados y domingos también regresará a las líneas de Fitchburg, Franklin, Greenbush, Haverhill, Kingston, Lowell y Needham. “La reanudación del servicio de fin de semana representa un logro importante en nuestros agresivos planes para restaurar el servicio para satisfacer la demanda de los pasajeros”, dijo el gerente general de MBTA, Steve Poftak. Como recordarán muchos pasajeros de trenes de cercanías, en enero la MBTA redujo el servicio para igualar los niveles más bajos de pasajeros como resultado de la pandemia de COVID-19. Como resultado de estos recortes a principios de año, el servicio de fin de semana se suspendió en todas las líneas excepto en las líneas Newburyport / Rockport, Framingham / Worcester, Fairmount, Providence y Middleborough. Pero ahora, los nuevos horarios representarán un aumento en el número total de trenes de fin de semana que operan con opciones que se adaptan a las necesidades de las nuevas horas de trabajo para los empleados esenciales, especialmente aquellos en la industria de la salud. Los nuevos horarios de los sábados y domingos entrarán en vigencia en todas las líneas, incluidas las que han seguido operando los fines de semana desde enero. Se recuerda a los pasajeros que es necesario cubrirse la cara cuando viajen en cualquier servicio de MBTA o cuando se encuentran en las estaciones. Para la seguridad del público, los trenes se desinfectan cada 24 horas y muchos con una frecuencia de hasta 12 horas. También se recuerda a los pasajeros que los boletos de fin de semana de $ 10 están disponibles para su compra en mTicket, a bordo con efectivo o tarjeta de crédito, o en las taquillas ubicadas en las estaciones Back Bay, North y South de Boston. Los boletos son válidos para viajes ilimitados en todas las líneas durante un fin de semana, desde el primer tren programado el sábado por la mañana hasta el último domingo por la noche. Para obtener más información, visite: https://elmundoboston.com/transportacion/"
2021-06-30,https://elmundoboston.com/familias-de-massachusetts-recibiran-mas-dinero-para-alimentar-a-sus-hijos-este-verano/,Familias de Massachusetts recibirán más dinero para alimentar a sus hijos este verano,"Más de 600,000 niños en edad escolar en Massachusetts recibirán más dinero para comida este verano a través del programa Pandemia-EBT (P-EBT). Los estudiantes que califican para recibir alimentos gratis o a precio reducido en la escuela recibirán un total de $375.00 durante los próximos dos meses. Las familias recibirán el primer pago de $187.50 el primero de julio, y un segundo pago el primero de agosto. Los estudiantes que se graduaron en el 2020 o que se han mudado fuera de Massachusetts no recibirán los beneficios del programa P-EBT este verano. Además fondos adicionales serán distribuidos a 88,000 niños e infantes entre los 0 y los 5 años de edad, a quienes sus familias reciben los beneficios de SNAP. Ellos recibirán pagos de $187.50 el 25 de julio y el 25 de agosto. Las personas que han recibido P-EBT en el pasado pueden revisar la tarjeta EBT o P-EBT para obtener el dinero. Las personas que no tengan la tarjeta P-EBT pueden obtener una nueva solicitándola en línea en MAp-EBT.org. Las personas que son nuevas para el P-EBT pueden revisar su dirección de correo postal ya que la tarjeta P-EBT pudo haber sido enviada. El uso de las tarjetas P-EBT no afecta el estado migratorio de la familia o del estudiante. Es seguro su uso. Visite MAp-EBT.org sobre el programa P-EBT este verano. En adición al P-EBT, los hogares pueden recibir más dinero para alimentos mensualmente aplicando al programa SNAP. Durante la pandemia del COVID-19, los fondos de SNAP son más altos, por ejemplo, al menos $782 para una familia de cuatro y $616 para una familia de tres. Ahora es más fácil que nunca aplicar, y ambos P-EBT y SNAP, pueden ser utilizados para comprar comida en la mayoría de los supermercados y en línea en Amazon, Walmart, ALDI y Price Chopper. Las personas pueden recibir el dinero de P-EBT y SNAP al mismo tiempo. Así como el P-EBT, tener SNAP no va a afectar el estado migratorio de la persona. Es seguro obtener sus beneficios. Muchos inmigrantes con ‘Green Card’ o permisos de trabajo son elegibles para SNAP (si ellos cumplen con los requisitos de límite de ingresos y otras reglas). Incluso, si el inmigrante no es elegible, aún puede recibir SNAP para una persona que sea elegible en su hogar, por ejemplo, un hijo que sea ciudadano americano. P-EBT es un programa federal, administrado en conjunto por el Departamento de Asistencia Transicional de Massachusetts (DTA, por sus siglas en inglés) y el Departamento de Educación Primaria y Secundaria (DESE, por sus siglas en inglés), que provee dinero mensual para comidas a familias con niños que reciben alimentos gratuitos o de precio reducido en las escuelas. Recientemente la Ley del Plan de Rescate Americano del 2021, permitió a los estados a continuar proporcionando P-EBT a familias durante el verano del 2021. El programa P-EBT está supuesto a traer más de $280 millones de dólares a la economía de la Commonwealth este verano. Massachusetts inicialmente lanzó su programa P-EBT en abril del 2020 cuando las escuelas cerraron a causa del COVID-19. ¿Cuándo y cuánto dinero recibiré este verano por el P-EBT? Los estudiantes elegibles de K-12 grados y niños elegibles entre los 0-5 años, recibirán $187.50 el 1 de Julio y $187.50 el 1 de Agosto. Reciba más dinero para comida con SNAP (disponible en español) Aplique en línea: dtaconnect.com Aplique por teléfono: DTA línea de asistencia 877-382-2363. Visite www.MAp-EBT.org/SNAP para más información."
2021-06-30,https://elmundoboston.com/cinco-millones-en-juego-para-vacunados/,Cinco millones en juego para vacunados,"Comienza sorteo Mass VaxMillions y los vacunados completamente ya pueden registrarse para participar. Los premios incluyen cinco ganadores de $1 millón y cinco becas universitarias de $300,000. Se recuerda a los residentes que tienen tiempo para vacunarse y luego ingresar a los sorteos. Solo podrán participar los residentes legales. Esta es una de las muchas estrategias para aumentar la conciencia sobre la disponibilidad y eficacia de las vacunas COVID-19. Se busca también alentar a los residentes a vacunarse para protegerse a sí mismos, a sus familias y mantener a sus comunidades a salvo. Rueda la bola. El Sorteo VaxMillions de Massachusetts ya está en acción y las personas vacunadas completamente ya pueden registrarse para ganar uno de los cinco premios en efectivo de $1millón. Sólo podrán participar los residentes legales de 18 años o más que hayan recibido las dos dosis de la vacuna Pfizer o Moderna, o una de Johnson & Johnson. El primer sorteo se llevará a cabo el lunes 26 de julio, y la inscripción para el sorteo de esa semana se cerrará el jueves 22 de julio. Los residentes entre 12 y 17 años de edad que estén completamente vacunados antes de cada sorteo pueden participar para tener la oportunidad de ganar una de las cinco becas de $300,000. Los sorteos de VaxMillions se realizarán una vez a la semana durante cinco semanas y continuarán todos los lunes hasta el 23 de agosto. Los ganadores serán anunciados en la semana siguiente de cada sorteo. La Administración Baker-Polito y la Lotería del Estado de Massachusetts señalan que el período de inscripción comenzó el 1 de julio. Van en todos los sorteos Una participación antes de una de las fechas límite de inscripción semanal lo hace elegible para todos los sorteos semanales que se realizan después de registrarse. Se recuerda a los residentes que tienen tiempo para vacunarse y luego ingresar a los sorteos. Vacunados antes de registrarse Los residentes deben estar completamente vacunados antes de registrarse, pero si no están vacunados antes de la fecha de registro para un determinado sorteo, aún tendrán la oportunidad de completar la vacunación y registrarse para los siguientes premios. Cualquiera de los que hayan recibido las dos dosis de la vacuna Pfizer o Moderna, o una dosis de la vacuna Johnson & Johnson, tendrán la oportunidad de ganar uno de los cinco premios en efectivo de $ 1 millón. Alentar a los residentes de Massachusetts a vacunarse El Commonwealth lanzó el sorteo Massachusetts VaxMillions como una de las muchas estrategias para aumentar la conciencia sobre la disponibilidad y eficacia de las vacunas COVID-19 y alentar a los residentes a vacunarse para protegerse a sí mismos, a sus familias y mantener sus comunidades a salvo. A partir del 1 de julio, los residentes de Massachusetts podrán participar en línea en el Sorteo VaxMillions. Habrá un centro de llamadas disponible para respaldar el registro de los residentes que no tienen acceso a Internet o necesitan asistencia. La información de registro y la información de contacto del centro de llamadas y los horarios estarán disponibles antes del 1 de julio. Los residentes deben estar completamente vacunados antes de enviar su inscripción. Para obtener más información sobre el sorteo Mass VaxMillions, visite http://mass.gov/VaxMillions Algo más Hay más de 900 lugares de vacunación en todo el Commonwealth, con citas y visitas sin cita previa ampliamente disponibles. Los residentes que buscan una vacuna pueden visitar http://mass.gov/COVIDVaccine para encontrar una ubicación de vacuna que le sea más conveniente. Fondos de un plan para los estudiantes Baker explica que los residentes de entre 12 y 17 años que estén completamente vacunados tendrán la oportunidad de ganar una de las cinco becas de $300,000 a través de un Plan de Ahorro Universitario 529 administrado por la Autoridad de Financiamiento Educativo de Massachusetts (MEFA). Los fondos de un plan 529 se pueden aplicar para cubrir la matrícula, el alojamiento y la comida y los gastos relacionados en cualquier colegio, universidad o escuela técnica o comercial u otra institución educativa postsecundaria elegible para participar en un programa de ayuda estudiantil administrado por el Departamento de Educación de Estados Unidos. Los ganadores con una discapacidad que califique pueden optar por recibir una contribución financiera equivalente a un fideicomiso para necesidades especiales o una cuenta ABLE calificada a nivel federal para cubrir los gastos calificados."
2021-06-30,https://elmundoboston.com/va-por-otra-hazana/,Va por otra hazaña,"Senadora Sonia Chang-Díaz quiere ser la primera gobernadora latina. Por Maximo Torres Editor, El Mundo Boston [email protected] Siempre vuela alto. Conocí a Sonia Chang-Díaz hace muchos años cuando ya se paseaba por el Congreso como la primera Senadora de Massachusetts de origen latino siguiendo los pasos de su padre que a temprana edad se convirtió en el primer inmigrante latino en viajar al espacio. Sonia, al igual que su progenitor, rompió barreras, traspasó fronteras para saltar de una escuela pública donde trabajaba como maestra a un asiento en el Senado estatal en el 2008. Ahora, después de 13 años en la política, quiere ir por otra hazaña, convertirse en la primera gobernadora latina de Massachusetts. La noticia de su postulación no me sorprendió, sabía que Sonia Chang-Díaz quería seguir volando como su padre que viajó siete veces al espacio como astronauta de la NASA. Conversé con ambos el día que Sonia me invitó a sus oficinas para entrevistar nada menos que a Franklin Chang-Díaz días antes de su incorporación al Salón de la Fama de Astronautas del Centro Espacial Kennedy. “Siempre hay que volar alto, es la única forma de conquistar el mundo”, me decía a manera de consejo. En eso no hay medias tintas, hay que estudiar y querer salir adelante. Chang-Díaz padre llegó a Estados Unidos de Costa Rica con 50 dólares en los bolsillos y con mucho esfuerzo y sacrificio logró ingresar a estudiar nada menos que al Instituto Tecnológico de Massachusetts (MIT). Su historia de sueños y de vida cósmica la sigue su hija Sonia desde otra perspectiva, pero ambos buscando el bien común. En sus 13 años como senadora, Chang-Díaz ha sido pieza fundamental en la aprobación de leyes encaminadas a favorecer a las comunidades minoritarias como la Ley de Oportunidades Estudiantiles que se convirtió en ley el 2019. En el 2015 duplicó la inversión del Commonwealth en el cierre de la brecha de rendimiento para nuestros estudiantes de ingresos más bajos. También fue una de los dos senadores que lideró la nueva legislación de reforma policial del Senado que el gobernador Baker promulgó para Año Nuevo para detener el racismo endémico. Sonia Chang-Díaz lanzó su candidatura a la gobernación a través de un video que se hizo viral en las redes sociales en el que cuenta que proviene de una familia que “piensa que no hay tiempo que perder, cuando se trata de hacer el bien común. Mi madre fue trabajadora social aquí en Massachusetts y mi papa vino a lo Estados Unidos con $50 en su bolsillo. Con la ayuda de profesores, bibliotecarios y cocineras se convirtió en el primer astronauta latino de la NASA”. “Si mi madre puede dedicar su vida a ayudar a la juventud a salir de la pobreza, seguramente Massachusetts puede aprobar un impuesto para millonarios. Si los Estados Unidos puede enviar a un niño pobre de Costa Rica al espacio, definitivamente Massachusetts puede desarrollar infraestructura más sostenible”, según dice en su video. Chang-Díaz, de raíces chinas y costarricenses, cree que ha llegado el momento de asumir el reto ‘ahora que la crisis económica, de salud pública y de justicia racial” se desbordan. “Necesitamos a alguien que sienta la misma urgencia que sienten los trabajadores porque, según dice, hay demasiados líderes que están más interesados en mantenerse en el poder que en ayudar a la clase trabajadora”. Nacida en Boston y graduada de la Universidad de Virginia, la senadora estatal latina tiene sus ideas muy claras y sabe el escenario que está pisando. Lleva 13 años patrocinando leyes en favor de todas las comunidades y, según dice, Massachusetts “enfrenta una grave crisis” por la pandemia del coronavirus. Como copatrocinadora de la Ley de Equidad de las Vacunas por el COVID-19, Chang-Díaz hizo duras críticas al gobernador republicano, Charlie Baker. “Mientras las familias trabajadoras luchan por recuperarse de los devastadores efectos del COVID-19. Ahora, más que nunca, Massachusetts necesita un gobernador que comprenda la gravedad de estos problemas y vea la necesidad urgente de brindar un alivio inmediato y un cambio duradero”. Su trabajo como legisladores ha sido reconocido por todos al punto que hay quienes creen que sería una buena gobernadora. A lo mejor razones no le faltan. Ahora cuarenta o cincuenta años después, la hazaña de su padre de ser el primer latino en viajar al espacio sigue resonando como la hazaña de Sonia de ser la primera senadora latina de Massachusetts que, sin duda alguna, son un ejemplo de superación. A los 43 años Sonia quiere ser la nueva gobernadora, las elecciones son el 2022. ¡Suerte Sonia! ¡Sigamos cuidándonos! La vacuna salva vidas."
2021-06-30,https://elmundoboston.com/inauguran-nuevo-parque-y-jardin-comunitario/,Inauguran nuevo parque y jardín comunitario,"“La creación de espacios verdes comunitarios proporciona una gran actividad física, aumenta el acceso a productos frescos saludables y asequibles y acerca a los residentes de nuestros vecindarios”, expresó la alcaldesa Kim Janey luego de inaugurar un nuevo y hermoso espacio comunitario, en el corazón de South Boston. Acompañada, de la jefa de Vivienda y directora de Desarrollo de Vecindarios Sheila Dillon, de la jefa de Medio Ambiente, Energía y Espacio Abierto Reverendo Mariama White-Hammond y de la Comisionada de Parques y Recreación de Boston Ryan Woods, entre otros, la alcaldesa Janey celebró la gran inauguración de West 2nd Street Park y Community Garden, ubicado en 175 West 2nd Street en South Boston. De lo que fue un lote baldío de 16,000 pies cuadrados, ahora es un nuevo parque y jardín comunitario que incluyen un área de patio, árboles, bancos, macetas de flores y 21 parcelas de jardines comunitarios que brindan servicios compartidos como contenedores de abono y un cobertizo para herramientas. Tres de las parcelas son camas elevadas, reservadas para jardineros con necesidades de accesibilidad. Se han agregado un total de 31 árboles nuevos al dosel urbano de Boston como resultado del proyecto. La celebración marcó la finalización del nuevo parque y jardín comunitario financiado por una contribución a los beneficios comunitarios de Breakthrough Properties como parte de la aprobación del proyecto de la Agencia de Planificación y Desarrollo de Boston (BPDA) para el desarrollo de 105 West 1st Street, así como un contrato conjunto entre los Departamento de Parques y Recreación y Departamento de Desarrollo de Vecindarios para la fase de diseño del proyecto."
2021-06-26,https://elmundoboston.com/primer-festival-colombo-latino-presencial-en-east-boston/,Primer Festival colombo-latino presencial en East Boston,"Después de vivir bajo la pandemia del coronavirus, los colombianos y latinos se unen para celebrar. East Boston es latino. Vuelven los festivales latinoamericanos. Después de un 2020 sin festivales y entre cuarentenas y restricciones por la pandemia del COVID-19 que dejó en el mundo mucho dolor y muerte, Antonio Jaime Ortiz, uno de los más reconocidos activistas colombianos y que por años estuvo vinculado a East Boston Main Streets, se ha lanzado a la tarea de organizar el primer Festival Colombo-Latinoamericano para el domingo 18 de julio con ocasión de celebrar la fiesta de independencia de Colombia. “Vamos a organizar este nuevo Festival con sabor más latinoamericano para que todas las comunidades de East Boston y de ciudades aledañas participen, todos son bienvenidos”, dice Ortiz que tiene también previsto lanzar una campaña para promover a los pequeños negocios, barras y restaurantes del distrito. “Nuestra comunidad es virtualmente latina y nuestros pequeños negocios que son de propiedad de latinos necesitan nuestro apoyo para salir adelante”, anota Ortiz. “Después de una pandemia, todos estamos pasando por dificultades”, subraya el activista colombiano, por lo que “debemos trabajar juntos para ayudarnos y llevarnos bien”. El festival contará con la participación de artistas locales que también necesitan de “nuestro apoyo, muchos de los artistas latinos no han trabajado por más de un año por el COVID-19 y es hora de apoyarlos”. Los colombianos celebran su fiesta de independencia el 20 de julio y los peruanos el 28 del mismo mes. “Nuestro Festival va a ser de todos y para todos y tendrá un show espectacular de carros en el parqueo del Consulado salvadoreño ubicado en la Bennington”, señala Ortiz. Hasta el momento hay 50 carros de diferentes marcas y años inscritos. Si eres artista y quieres participar, tienes un negocio y quieres comercializar tus productos, deseas tener una carpa-mesa en el Festival solo tienes que llamar al teléfono (617)- 306-4741 o comunicarte a través del correo electrónico: [email protected] ( Rose AVANTi ) https://fb.me/e/1dEdp5fT0 “Este va a ser un festival con mensajes positivos, nada de política, queremos ser un ejemplo para nuestros países”, concluye Ortiz."
