,term,weight
41,spokes,0.014451757605734937
189,circumferential,0.014451757605734937
46,shurtleff,0.014451757605734937
66,radiating,0.012052555782609704
87,olympic,0.009837543167462338
59,ring,0.007699261137765082
10,variations,0.0072258788028674685
123,intercept,0.0072258788028674685
91,northward,0.0072258788028674685
99,musings,0.0072258788028674685
69,prospering,0.0072258788028674685
214,arcs,0.0072258788028674685
122,intercepting,0.0072258788028674685
165,durability,0.0072258788028674685
157,extolls,0.0072258788028674685
60,rims,0.0072258788028674685
9,venues,0.0067520101593800345
106,longwood,0.006248832392007774
121,intersecting,0.006026277891304852
217,anchors,0.006026277891304852
194,capitalize,0.006026277891304852
126,imagining,0.006026277891304852
11,usefulness,0.006026277891304852
88,olympian,0.006026277891304852
181,connectivity,0.0051751474994356774
8,vicinity,0.0051751474994356774
169,dismantled,0.0051751474994356774
26,transfers,0.0051751474994356774
167,dreamer,0.0051751474994356774
75,prescient,0.0051751474994356774
180,consequence,0.004514959477796003
127,imagine,0.004471610530664699
130,humane,0.003975546587873061
89,nso,0.003975546587873061
185,commuting,0.003849630568882541
24,transit,0.0036260718643932677
7,village,0.0035772884245317592
210,assuming,0.0035194794877924152
158,extinguished,0.0035194794877924152
216,arc,0.0035194794877924152
187,columbia,0.003221054677716288
228,absent,0.003124416196003887
223,aiming,0.003124416196003887
83,outer,0.003124416196003887
77,platforms,0.003124416196003887
191,centers,0.002937496368721249
86,olympics,0.002826260898856645
54,savvy,0.0027759456763104444
30,torch,0.0027759456763104444
215,architectural,0.0027759456763104444
29,trace,0.0027759456763104444
114,lengthy,0.0027759456763104444
63,readily,0.0024642281743642125
16,upgrading,0.0024642281743642125
110,lines,0.002261008719085316
71,promises,0.0021822453938780445
27,transfer,0.0021822453938780445
226,achievements,0.0021822453938780445
149,forgotten,0.0021822453938780445
183,connect,0.002147369785144192
161,efficient,0.0019248152844412705
78,planners,0.0019248152844412705
90,notion,0.0019248152844412705
116,landmark,0.0019248152844412705
212,arthur,0.0019248152844412705
55,routes,0.0019248152844412705
164,economic,0.0017886442122658796
25,transformed,0.0016880025398450086
53,scattered,0.0016880025398450086
2,worldwide,0.0016880025398450086
12,useful,0.0016880025398450086
51,scope,0.0016880025398450086
103,medford,0.0016880025398450086
105,map,0.0016880025398450086
141,harvard,0.0016539874837296878
147,games,0.0016539874837296878
152,figured,0.0014687481843606244
120,interstate,0.0014687481843606244
229,20th,0.0014687481843606244
153,fields,0.0014687481843606244
133,hosting,0.0014687481843606244
184,concept,0.0014687481843606244
172,delayed,0.0014687481843606244
205,benefits,0.0014504287457573072
142,hardly,0.0014504287457573072
131,hub,0.0014504287457573072
200,boulevard,0.0012646272628015966
145,greatest,0.0012646272628015966
227,achievement,0.0012646272628015966
61,revere,0.0012646272628015966
70,proposed,0.001130504359542658
111,line,0.0010765890911920328
40,square,0.0010765890911920328
74,produced,0.001073684892572096
163,economy,0.001073684892572096
166,dudley,0.001073684892572096
49,setting,0.001073684892572096
47,shelter,0.001073684892572096
182,connections,0.001073684892572096
39,stadium,0.001073684892572096
225,advocates,0.001073684892572096
84,orange,0.0008943221061329398
22,trips,0.0008943221061329398
134,homeless,0.0008943221061329398
173,debate,0.0008943221061329398
175,cultural,0.0008943221061329398
6,vision,0.0008943221061329398
28,training,0.0008943221061329398
102,medical,0.0008269937418648439
198,brookline,0.0008269937418648439
136,highway,0.0008269937418648439
56,route,0.0008269937418648439
0,would,0.000789084542677523
195,calling,0.0007252143728786536
101,mid,0.0007252143728786536
156,facilities,0.0007252143728786536
80,path,0.0007252143728786536
81,parks,0.0007252143728786536
57,roughly,0.0007252143728786536
155,facility,0.0007252143728786536
206,benefit,0.0007252143728786536
125,improvements,0.0007252143728786536
79,perhaps,0.0007252143728786536
18,universities,0.0007252143728786536
5,warned,0.0007252143728786536
221,allston,0.0007252143728786536
21,trouble,0.000565252179771329
186,commonwealth,0.000565252179771329
143,hard,0.000565252179771329
176,creating,0.000565252179771329
177,course,0.000565252179771329
178,corner,0.000565252179771329
65,rail,0.000565252179771329
38,standard,0.000565252179771329
224,affordable,0.000565252179771329
